date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:13:00	7536/7536	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/fonts/revicons/revicons90c690c690c690c6.woff?5510888	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/fonts/revicons/revicons90c690c690c690c690c6.woff	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:01	11968/11968	---M--	200	added ('OK')	font/ttf	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/fonts/revicons/revicons90c690c690c690c6.ttf?5510888	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/fonts/revicons/revicons90c690c690c690c690c6.ttf	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:02	13691/13691	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/fonts/revicons/revicons90c690c690c690c6.svg?5510888	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/fonts/revicons/revicons90c690c690c690c690c6.svg	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:02	326/326	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:09:28%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/css/openhand.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/css/openhand.html	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:03	326/326	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:09:28%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/css/closedhand.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/css/closedhand.html	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:04	933/933	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/assets/gridtile.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/assets/gridtile.png	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:04	951/951	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/assets/gridtile_white.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/assets/gridtile_white.png	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:05	938/938	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/assets/gridtile_3x3.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/assets/gridtile_3x3.png	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:05	935/935	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/assets/gridtile_3x3_white.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/assets/gridtile_3x3_white.png	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:06	184/184	---M--	200	added ('OK')	image/png	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/assets/coloredbg.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/assets/coloredbg.png	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:07	2545/2545	---M--	200	added ('OK')	image/gif	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/js/revolution-slider/assets/loader.gif	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/js/revolution-slider/assets/loader.gif	(from https://bittrustsecure.com/netema/js/revolution-slider/css/settings.css)
16:13:09	159515/159515	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/css/bootstrap.min.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/bootstrap.min.css	(from https://bittrustsecure.com/index.php?a=login)
16:13:10	44244/44244	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20May%202020%2022:34:04%20GMT	https://bittrustsecure.com/css/fontawesome-all.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/fontawesome-all.css	(from https://bittrustsecure.com/index.php?a=login)
16:13:11	19582/19582	---M-Z	200	added ('OK')	text/css	date:Fri,%2031%20Aug%202018%2013:06:34%20GMT	https://bittrustsecure.com/css/swiper.min.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/swiper.min.css	(from https://bittrustsecure.com/index.php?a=login)
16:13:12	6913/6913	---M-Z	200	added ('OK')	text/css	date:Fri,%2012%20Jun%202020%2015:21:54%20GMT	https://bittrustsecure.com/css/slider.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/slider.css	(from https://bittrustsecure.com/index.php?a=login)
16:13:12	21977/21977	---M-Z	200	added ('OK')	text/css	date:Sun,%2014%20Jun%202020%2021:55:46%20GMT	https://bittrustsecure.com/css/navigation.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/navigation.css	(from https://bittrustsecure.com/index.php?a=login)
16:13:13	3352/3352	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/css/owl.carousel.min.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/owl.carousel.min.css	(from https://bittrustsecure.com/index.php?a=login)
16:13:14	1380/1380	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/css/owl.theme.default.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/owl.theme.default.css	(from https://bittrustsecure.com/index.php?a=login)
16:13:14	77907/77907	---M-Z	200	added ('OK')	text/css	date:Mon,%2004%20May%202020%2000:37:26%20GMT	https://bittrustsecure.com/css/animate.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/animate.css	(from https://bittrustsecure.com/index.php?a=login)
16:13:15	7146/7146	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jun%202020%2004:59:46%20GMT	https://bittrustsecure.com/css/default.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/default.css	(from https://bittrustsecure.com/index.php?a=login)
16:13:16	60951/60951	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jun%202020%2005:30:50%20GMT	https://bittrustsecure.com/css/styles.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/styles.css	(from https://bittrustsecure.com/index.php?a=login)
16:13:17	22310/22310	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2015:13:16%20GMT	https://bittrustsecure.com/index.php?a=about	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/indexe47e.html	(from https://bittrustsecure.com/index.php?a=login)
16:13:17	20849/20849	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2015:13:17%20GMT	https://bittrustsecure.com/index.php?a=plan	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/index0d07-2.html	(from https://bittrustsecure.com/index.php?a=login)
16:13:19	12459/12459	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Jun%202022%2015:13:17%20GMT	https://bittrustsecure.com/index.php?a=forgot_password	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/index8083.html	(from https://bittrustsecure.com/index.php?a=login)
16:13:19	10699/10699	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Dec%202021%2010:33:42%20GMT	https://bittrustsecure.com/_netema/images/bg/slide1.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/_netema/images/bg/slide1.html	(from https://bittrustsecure.com/index.php?a=cust&page=about)
16:13:20	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2015:13:19%20GMT	https://bittrustsecure.com/index.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/index-3.html	(from https://bittrustsecure.com/index.php?a=cust&page=about)
16:13:21	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2015:13:20%20GMT	https://bittrustsecure.com/index-2.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/index-4.html	(from https://bittrustsecure.com/?a=plan)
16:13:21	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2015:13:21%20GMT	https://bittrustsecure.com/index.html?a	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/index0cc1.html	(from https://bittrustsecure.com/index.php?a=support)
16:13:23	3164/3164	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Oct%202014%2001:09:05%20GMT	https://bittrustsecure.com/img-sys/server_misconfigured.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/img-sys/server_misconfigured.png	(from https://bittrustsecure.com/cdn-cgi/scripts/f2bf09f8/cloudflare-static/email-decode.min.html)
16:13:24	5617/5617	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Mar%202017%2018:07:24%20GMT	https://bittrustsecure.com/img-sys/powered_by_cpanel.svg	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/img-sys/powered_by_cpanel.svg	(from https://bittrustsecure.com/cdn-cgi/scripts/f2bf09f8/cloudflare-static/email-decode.min.html)
16:13:26	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2015:13:25%20GMT	https://bittrustsecure.com/img-sys/favicon.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/img-sys/favicon.html	(from https://bittrustsecure.com/netema/css/owl.video.play.html)
16:13:26	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2015:13:26%20GMT	https://bittrustsecure.com/img-sys/css/style.min.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/img-sys/css/style.min.html	(from https://bittrustsecure.com/netema/css/owl.video.play.html)
16:13:27	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2015:13:26%20GMT	https://bittrustsecure.com/img-sys/js/respond.min.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/img-sys/js/respond.min.html	(from https://bittrustsecure.com/netema/css/owl.video.play.html)
16:13:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2015:13:27%20GMT	https://bittrustsecure.com/img-sys/js/modernizr-2.6.2.min.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/img-sys/js/modernizr-2.6.2.min.html	(from https://bittrustsecure.com/netema/css/owl.video.play.html)
16:13:28	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2013%20Jun%202022%2015:13:28%20GMT	https://bittrustsecure.com/img-sys/img/snappy.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/img-sys/img/snappy.html	(from https://bittrustsecure.com/netema/css/owl.video.play.html)
16:13:32	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.eot?v=4.7.0	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e3e6e.eot	(from https://bittrustsecure.com/netema/css/font-awesome.min.css)
16:13:33	1059451/1059451	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Mar%202022%2011:51:15%20GMT	https://bittrustsecure.com/bittrustsecure.png	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/bittrustsecure.png	(from https://bittrustsecure.com/index.php?a=cust&page=about)
16:13:35	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/fontawesome-webfontd41dd41dd41dd41d.eot?	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/fontawesome-webfontd41dd41dd41dd41dd41d.eot	(from https://bittrustsecure.com/netema/css/font-awesome.min.css)
16:13:36	77160/77160	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:09:50%20GMT	https://bittrustsecure.com/netema/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.html?v=4.7.0	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e3e6e.html	(from https://bittrustsecure.com/netema/css/font-awesome.min.css)
16:13:39	98024/98024	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.woff?v=4.7.0	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e3e6e.woff	(from https://bittrustsecure.com/netema/css/font-awesome.min.css)
16:13:39	165548/165548	---M--	200	added ('OK')	font/ttf	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.ttf?v=4.7.0	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e3e6e.ttf	(from https://bittrustsecure.com/netema/css/font-awesome.min.css)
16:13:41	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1d.eot?d7yf1v	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1dbb1d.eot	(from https://bittrustsecure.com/netema/css/pe-icon-7-stroke.css)
16:13:42	444379/444379	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e.svg?v=4.7.0	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/fontawesome-webfont3e6e3e6e3e6e3e6e3e6e.svg	(from https://bittrustsecure.com/netema/css/font-awesome.min.css)
16:13:42	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/Pe-icon-7-stroked41dd41dd41dd41d.eot?	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/Pe-icon-7-stroked41dd41dd41dd41dd41d.eot	(from https://bittrustsecure.com/netema/css/pe-icon-7-stroke.css)
16:13:46	58556/58556	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1d.woff?d7yf1v	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1dbb1d.woff	(from https://bittrustsecure.com/netema/css/pe-icon-7-stroke.css)
16:13:46	58480/58480	---M--	200	added ('OK')	font/ttf	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1d.ttf?d7yf1v	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1dbb1d.ttf	(from https://bittrustsecure.com/netema/css/pe-icon-7-stroke.css)
16:13:48	164020/164020	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1d.svg?d7yf1v	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/Pe-icon-7-strokebb1dbb1dbb1dbb1dbb1d.svg	(from https://bittrustsecure.com/netema/css/pe-icon-7-stroke.css)
16:13:48	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/ElegantIcons.eot	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/ElegantIcons.eot	(from https://bittrustsecure.com/netema/css/elegant-icons.css)
16:13:50	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/ElegantIconsd41dd41dd41dd41d.eot?	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/ElegantIconsd41dd41dd41dd41dd41d.eot	(from https://bittrustsecure.com/netema/css/elegant-icons.css)
16:13:50	63664/63664	---M--	200	added ('OK')	font/woff	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/ElegantIcons.woff	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/ElegantIcons.woff	(from https://bittrustsecure.com/netema/css/elegant-icons.css)
16:13:51	59388/59388	---M--	200	added ('OK')	font/ttf	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/ElegantIcons.ttf	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/ElegantIcons.ttf	(from https://bittrustsecure.com/netema/css/elegant-icons.css)
16:13:53	277297/277297	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2007%20Oct%202021%2023:59:20%20GMT	https://bittrustsecure.com/netema/fonts/ElegantIcons.svg	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/netema/fonts/ElegantIcons.svg	(from https://bittrustsecure.com/netema/css/elegant-icons.css)
16:13:54	98640/98640	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-brands-400.eot	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-brands-400.eot	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:13:55	98640/98640	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-brands-400d41dd41d.eot?	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-brands-400d41dd41dd41d.eot	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:13:56	63728/63728	---M--	200	added ('OK')	font/woff	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-brands-400.woff	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-brands-400.woff	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:13:57	54488/54488	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:09:50%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-brands-400.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-brands-400.html	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:13:58	31156/31156	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-regular-400.eot	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-regular-400.eot	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:13:58	98404/98404	---M--	200	added ('OK')	font/ttf	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-brands-400.ttf	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-brands-400.ttf	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:13:58	507628/507628	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-brands-400.svg	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-brands-400.svg	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:00	31156/31156	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-regular-400d41dd41d.eot?	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-regular-400d41dd41dd41d.eot	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:00	12240/12240	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:09:50%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-regular-400.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-regular-400.html	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:01	14712/14712	---M--	200	added ('OK')	font/woff	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-regular-400.woff	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-regular-400.woff	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:02	30928/30928	---M--	200	added ('OK')	font/ttf	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-regular-400.ttf	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-regular-400.ttf	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:03	107201/107201	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-regular-400.svg	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-regular-400.svg	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:03	106004/106004	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-solid-900.eot	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-solid-900.eot	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:05	40148/40148	---M-Z	200	added ('OK')	text/html	date:Sat,%2012%20Mar%202022%2017:09:50%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-solid-900.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-solid-900.html	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:06	106004/106004	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-solid-900d41dd41d.eot?	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-solid-900d41dd41dd41d.eot	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:06	50524/50524	---M--	200	added ('OK')	font/woff	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-solid-900.woff	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-solid-900.woff	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:09	105784/105784	---M--	200	added ('OK')	font/ttf	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-solid-900.ttf	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-solid-900.ttf	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:09	390837/390837	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2002%20Apr%202020%2000:28:40%20GMT	https://bittrustsecure.com/webfonts/fontawesome/fa-solid-900.svg	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/webfonts/fontawesome/fa-solid-900.svg	(from https://bittrustsecure.com/css/fontawesome-all.css)
16:14:14	367005/367005	---M-Z	200	added ('OK')	text/html	date:Fri,%2007%20Aug%202020%2019:14:02%20GMT	https://bittrustsecure.com/css/owl.video.play.html	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/owl.video.play.html	(from https://bittrustsecure.com/css/owl.carousel.min.css)
16:14:14	67356/67356	---M-Z	200	added ('OK')	text/css	date:Sun,%2003%20May%202020%2022:35:00%20GMT	https://bittrustsecure.com/css/icons.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/icons.css	(from https://bittrustsecure.com/css/default.css)
16:14:16	16912/16912	---M-Z	200	added ('OK')	text/css	date:Sun,%2007%20Jun%202020%2004:59:46%20GMT	https://bittrustsecure.com/css/themify.css	C:/Users/WALTOSTIC/Desktop/bittrust/bittrustsecure/bittrustsecure.com/css/themify.css	(from https://bittrustsecure.com/css/default.css)
